ciudad,Año,Trimestre,Mes,Día,Índice,producto,temporada,id_ciudad,id_producto,evento,unidades_vendidas
tlajomulco,2022,Qtr 4,octubre,1,8394,bebida_energizante,otonio,6,4,1,74
tlajomulco,2022,Qtr 4,octubre,1,8394,jugo,otonio,6,3,1,92
tlajomulco,2022,Qtr 4,octubre,1,8394,refresco,otonio,6,1,1,175
tlajomulco,2022,Qtr 4,octubre,1,8395,agua,otonio,6,2,1,135
tlajomulco,2022,Qtr 4,octubre,1,8395,bebida_energizante,otonio,6,4,1,74
tlajomulco,2022,Qtr 4,octubre,1,8395,jugo,otonio,6,3,1,92
tlajomulco,2022,Qtr 4,octubre,1,8395,refresco,otonio,6,1,1,175
tlajomulco,2022,Qtr 4,octubre,1,8396,agua,otonio,6,2,1,135
tlajomulco,2022,Qtr 4,octubre,1,8396,bebida_energizante,otonio,6,4,1,74
tlajomulco,2022,Qtr 4,octubre,1,8396,jugo,otonio,6,3,1,92
tlajomulco,2022,Qtr 4,octubre,1,8396,refresco,otonio,6,1,1,175
tlajomulco,2022,Qtr 4,noviembre,1,1217,agua,otonio,6,2,0,105
tlajomulco,2022,Qtr 4,noviembre,1,1217,bebida_energizante,otonio,6,4,0,46
tlajomulco,2022,Qtr 4,noviembre,1,1217,jugo,otonio,6,3,0,55
tlajomulco,2022,Qtr 4,noviembre,1,1217,refresco,otonio,6,1,0,145
tlajomulco,2022,Qtr 4,noviembre,1,1218,agua,otonio,6,2,0,105
tlajomulco,2022,Qtr 4,noviembre,1,1218,bebida_energizante,otonio,6,4,0,46
tlajomulco,2022,Qtr 4,noviembre,1,1218,jugo,otonio,6,3,0,55
tlajomulco,2022,Qtr 4,noviembre,1,1218,refresco,otonio,6,1,0,145
tlajomulco,2022,Qtr 4,noviembre,1,1219,agua,otonio,6,2,0,105
tlajomulco,2022,Qtr 4,noviembre,1,1219,bebida_energizante,otonio,6,4,0,46
tlajomulco,2022,Qtr 4,noviembre,1,1219,jugo,otonio,6,3,0,55
tlajomulco,2022,Qtr 4,noviembre,1,1219,refresco,otonio,6,1,0,145
tlajomulco,2022,Qtr 4,noviembre,1,1220,agua,otonio,6,2,0,105
tlajomulco,2022,Qtr 4,noviembre,1,1220,bebida_energizante,otonio,6,4,0,46
tlajomulco,2022,Qtr 4,noviembre,1,1220,jugo,otonio,6,3,0,55
tlajomulco,2022,Qtr 4,noviembre,1,1220,refresco,otonio,6,1,0,145
tlajomulco,2022,Qtr 4,noviembre,1,2677,agua,otonio,6,2,0,105
tlajomulco,2022,Qtr 4,noviembre,1,2677,bebida_energizante,otonio,6,4,0,46
tlajomulco,2022,Qtr 4,noviembre,1,2677,jugo,otonio,6,3,0,55
tlajomulco,2022,Qtr 4,noviembre,1,2677,refresco,otonio,6,1,0,145
tlajomulco,2022,Qtr 4,noviembre,1,2678,agua,otonio,6,2,0,105
tlajomulco,2022,Qtr 4,noviembre,1,2678,bebida_energizante,otonio,6,4,0,46
tlajomulco,2022,Qtr 4,noviembre,1,2678,jugo,otonio,6,3,0,55
tlajomulco,2022,Qtr 4,noviembre,1,2678,refresco,otonio,6,1,0,145
tlajomulco,2022,Qtr 4,noviembre,1,2679,agua,otonio,6,2,0,105
tlajomulco,2022,Qtr 4,noviembre,1,2679,bebida_energizante,otonio,6,4,0,46
tlajomulco,2022,Qtr 4,noviembre,1,2679,jugo,otonio,6,3,0,55
tlajomulco,2022,Qtr 4,noviembre,1,2679,refresco,otonio,6,1,0,145
tlajomulco,2022,Qtr 4,noviembre,1,2680,agua,otonio,6,2,0,105
tlajomulco,2022,Qtr 4,noviembre,1,2680,bebida_energizante,otonio,6,4,0,46
tlajomulco,2022,Qtr 4,noviembre,1,2680,jugo,otonio,6,3,0,55
tlajomulco,2022,Qtr 4,noviembre,1,2680,refresco,otonio,6,1,0,145
tlajomulco,2022,Qtr 4,noviembre,1,4137,agua,otonio,6,2,0,105
tlajomulco,2022,Qtr 4,noviembre,1,4137,bebida_energizante,otonio,6,4,0,46
tlajomulco,2022,Qtr 4,noviembre,1,4137,jugo,otonio,6,3,0,55
tlajomulco,2022,Qtr 4,noviembre,1,4137,refresco,otonio,6,1,0,145
tlajomulco,2022,Qtr 4,noviembre,1,4138,agua,otonio,6,2,0,105
tlajomulco,2022,Qtr 4,noviembre,1,4138,bebida_energizante,otonio,6,4,0,46
tlajomulco,2022,Qtr 4,noviembre,1,4138,jugo,otonio,6,3,0,55
tlajomulco,2022,Qtr 4,noviembre,1,4138,refresco,otonio,6,1,0,145
tlajomulco,2022,Qtr 4,noviembre,1,4139,agua,otonio,6,2,0,105
tlajomulco,2022,Qtr 4,noviembre,1,4139,bebida_energizante,otonio,6,4,0,46
tlajomulco,2022,Qtr 4,noviembre,1,4139,jugo,otonio,6,3,0,55
tlajomulco,2022,Qtr 4,noviembre,1,4139,refresco,otonio,6,1,0,145
tlajomulco,2022,Qtr 4,noviembre,1,4140,agua,otonio,6,2,0,105
tlajomulco,2022,Qtr 4,noviembre,1,4140,bebida_energizante,otonio,6,4,0,46
tlajomulco,2022,Qtr 4,noviembre,1,4140,jugo,otonio,6,3,0,55
tlajomulco,2022,Qtr 4,noviembre,1,4140,refresco,otonio,6,1,0,145
tlajomulco,2022,Qtr 4,noviembre,1,5597,agua,otonio,6,2,0,105
tlajomulco,2022,Qtr 4,noviembre,1,5597,bebida_energizante,otonio,6,4,0,46
tlajomulco,2022,Qtr 4,noviembre,1,5597,jugo,otonio,6,3,0,55
tlajomulco,2022,Qtr 4,noviembre,1,5597,refresco,otonio,6,1,0,145
tlajomulco,2022,Qtr 4,noviembre,1,5598,agua,otonio,6,2,0,105
tlajomulco,2022,Qtr 4,noviembre,1,5598,bebida_energizante,otonio,6,4,0,46
tlajomulco,2022,Qtr 4,noviembre,1,5598,jugo,otonio,6,3,0,55
tlajomulco,2022,Qtr 4,noviembre,1,5598,refresco,otonio,6,1,0,145
tlajomulco,2022,Qtr 4,noviembre,1,5599,agua,otonio,6,2,0,105
tlajomulco,2022,Qtr 4,noviembre,1,5599,bebida_energizante,otonio,6,4,0,46
tlajomulco,2022,Qtr 4,noviembre,1,5599,jugo,otonio,6,3,0,55
tlajomulco,2022,Qtr 4,noviembre,1,5599,refresco,otonio,6,1,0,145
tlajomulco,2022,Qtr 4,noviembre,1,5600,agua,otonio,6,2,0,105
tlajomulco,2022,Qtr 4,noviembre,1,5600,bebida_energizante,otonio,6,4,0,46
tlajomulco,2022,Qtr 4,noviembre,1,5600,jugo,otonio,6,3,0,55
tlajomulco,2022,Qtr 4,noviembre,1,5600,refresco,otonio,6,1,0,145
tlajomulco,2022,Qtr 4,noviembre,1,7057,agua,otonio,6,2,0,105
tlajomulco,2022,Qtr 4,noviembre,1,7057,bebida_energizante,otonio,6,4,0,46
tlajomulco,2022,Qtr 4,noviembre,1,7057,jugo,otonio,6,3,0,55
tlajomulco,2022,Qtr 4,noviembre,1,7057,refresco,otonio,6,1,0,145
tlajomulco,2022,Qtr 4,noviembre,1,7058,agua,otonio,6,2,0,105
tlajomulco,2022,Qtr 4,noviembre,1,7058,bebida_energizante,otonio,6,4,0,46
tlajomulco,2022,Qtr 4,noviembre,1,7058,jugo,otonio,6,3,0,55
tlajomulco,2022,Qtr 4,noviembre,1,7058,refresco,otonio,6,1,0,145
tlajomulco,2022,Qtr 4,noviembre,1,7059,agua,otonio,6,2,0,105
tlajomulco,2022,Qtr 4,noviembre,1,7059,bebida_energizante,otonio,6,4,0,46
tlajomulco,2022,Qtr 4,noviembre,1,7059,jugo,otonio,6,3,0,55
tlajomulco,2022,Qtr 4,noviembre,1,7059,refresco,otonio,6,1,0,145
tlajomulco,2022,Qtr 4,noviembre,1,7060,agua,otonio,6,2,0,105
tlajomulco,2022,Qtr 4,noviembre,1,7060,bebida_energizante,otonio,6,4,0,46
tlajomulco,2022,Qtr 4,noviembre,1,7060,jugo,otonio,6,3,0,55
tlajomulco,2022,Qtr 4,noviembre,1,7060,refresco,otonio,6,1,0,145
tlajomulco,2022,Qtr 4,noviembre,1,8517,agua,otonio,6,2,0,105
tlajomulco,2022,Qtr 4,noviembre,1,8517,bebida_energizante,otonio,6,4,0,46
tlajomulco,2022,Qtr 4,noviembre,1,8517,jugo,otonio,6,3,0,55
tlajomulco,2022,Qtr 4,noviembre,1,8517,refresco,otonio,6,1,0,145
tlajomulco,2022,Qtr 4,noviembre,1,8518,agua,otonio,6,2,0,105
tlajomulco,2022,Qtr 4,noviembre,1,8518,bebida_energizante,otonio,6,4,0,46
tlajomulco,2022,Qtr 4,noviembre,1,8518,jugo,otonio,6,3,0,55
tlajomulco,2022,Qtr 4,noviembre,1,8518,refresco,otonio,6,1,0,145
tlajomulco,2022,Qtr 4,noviembre,1,8519,agua,otonio,6,2,0,105
tlajomulco,2022,Qtr 4,noviembre,1,8519,bebida_energizante,otonio,6,4,0,46
tlajomulco,2022,Qtr 4,noviembre,1,8519,jugo,otonio,6,3,0,55
tlajomulco,2022,Qtr 4,noviembre,1,8519,refresco,otonio,6,1,0,145
tlajomulco,2022,Qtr 4,noviembre,1,8520,agua,otonio,6,2,0,105
tlajomulco,2022,Qtr 4,noviembre,1,8520,bebida_energizante,otonio,6,4,0,46
tlajomulco,2022,Qtr 4,noviembre,1,8520,jugo,otonio,6,3,0,55
tlajomulco,2022,Qtr 4,noviembre,1,8520,refresco,otonio,6,1,0,145
tlajomulco,2022,Qtr 4,diciembre,1,1337,agua,invierno,6,2,0,85
tlajomulco,2022,Qtr 4,diciembre,1,1337,bebida_energizante,invierno,6,4,0,47
tlajomulco,2022,Qtr 4,diciembre,1,1337,jugo,invierno,6,3,0,34
tlajomulco,2022,Qtr 4,diciembre,1,1337,refresco,invierno,6,1,0,83
tlajomulco,2022,Qtr 4,diciembre,1,1338,agua,invierno,6,2,0,85
tlajomulco,2022,Qtr 4,diciembre,1,1338,bebida_energizante,invierno,6,4,0,47
tlajomulco,2022,Qtr 4,diciembre,1,1338,jugo,invierno,6,3,0,34
tlajomulco,2022,Qtr 4,diciembre,1,1338,refresco,invierno,6,1,0,83
tlajomulco,2022,Qtr 4,diciembre,1,1339,agua,invierno,6,2,0,85
tlajomulco,2022,Qtr 4,diciembre,1,1339,bebida_energizante,invierno,6,4,0,47
tlajomulco,2022,Qtr 4,diciembre,1,1339,jugo,invierno,6,3,0,34
tlajomulco,2022,Qtr 4,diciembre,1,1339,refresco,invierno,6,1,0,83
tlajomulco,2022,Qtr 4,diciembre,1,1340,agua,invierno,6,2,0,85
tlajomulco,2022,Qtr 4,diciembre,1,1340,bebida_energizante,invierno,6,4,0,47
tlajomulco,2022,Qtr 4,diciembre,1,1340,jugo,invierno,6,3,0,34
tlajomulco,2022,Qtr 4,diciembre,1,1340,refresco,invierno,6,1,0,83
tlajomulco,2022,Qtr 4,diciembre,1,2797,agua,invierno,6,2,0,85
tlajomulco,2022,Qtr 4,diciembre,1,2797,bebida_energizante,invierno,6,4,0,47
tlajomulco,2022,Qtr 4,diciembre,1,2797,jugo,invierno,6,3,0,34
tlajomulco,2022,Qtr 4,diciembre,1,2797,refresco,invierno,6,1,0,83
tlajomulco,2022,Qtr 4,diciembre,1,2798,agua,invierno,6,2,0,85
tlajomulco,2022,Qtr 4,diciembre,1,2798,bebida_energizante,invierno,6,4,0,47
tlajomulco,2022,Qtr 4,diciembre,1,2798,jugo,invierno,6,3,0,34
tlajomulco,2022,Qtr 4,diciembre,1,2798,refresco,invierno,6,1,0,83
tlajomulco,2022,Qtr 4,diciembre,1,2799,agua,invierno,6,2,0,85
tlajomulco,2022,Qtr 4,diciembre,1,2799,bebida_energizante,invierno,6,4,0,47
tlajomulco,2022,Qtr 4,diciembre,1,2799,jugo,invierno,6,3,0,34
tlajomulco,2022,Qtr 4,diciembre,1,2799,refresco,invierno,6,1,0,83
tlajomulco,2022,Qtr 4,diciembre,1,2800,agua,invierno,6,2,0,85
tlajomulco,2022,Qtr 4,diciembre,1,2800,bebida_energizante,invierno,6,4,0,47
tlajomulco,2022,Qtr 4,diciembre,1,2800,jugo,invierno,6,3,0,34
tlajomulco,2022,Qtr 4,diciembre,1,2800,refresco,invierno,6,1,0,83
tlajomulco,2022,Qtr 4,diciembre,1,4257,agua,invierno,6,2,0,85
tlajomulco,2022,Qtr 4,diciembre,1,4257,bebida_energizante,invierno,6,4,0,47
tlajomulco,2022,Qtr 4,diciembre,1,4257,jugo,invierno,6,3,0,34
tlajomulco,2022,Qtr 4,diciembre,1,4257,refresco,invierno,6,1,0,83
tlajomulco,2022,Qtr 4,diciembre,1,4258,agua,invierno,6,2,0,85
tlajomulco,2022,Qtr 4,diciembre,1,4258,bebida_energizante,invierno,6,4,0,47
tlajomulco,2022,Qtr 4,diciembre,1,4258,jugo,invierno,6,3,0,34
tlajomulco,2022,Qtr 4,diciembre,1,4258,refresco,invierno,6,1,0,83
tlajomulco,2022,Qtr 4,diciembre,1,4259,agua,invierno,6,2,0,85
tlajomulco,2022,Qtr 4,diciembre,1,4259,bebida_energizante,invierno,6,4,0,47
tlajomulco,2022,Qtr 4,diciembre,1,4259,jugo,invierno,6,3,0,34
tlajomulco,2022,Qtr 4,diciembre,1,4259,refresco,invierno,6,1,0,83
tlajomulco,2022,Qtr 4,diciembre,1,4260,agua,invierno,6,2,0,85
tlajomulco,2022,Qtr 4,diciembre,1,4260,bebida_energizante,invierno,6,4,0,47
tlajomulco,2022,Qtr 4,diciembre,1,4260,jugo,invierno,6,3,0,34
tlajomulco,2022,Qtr 4,diciembre,1,4260,refresco,invierno,6,1,0,83
tlajomulco,2022,Qtr 4,diciembre,1,5717,agua,invierno,6,2,0,85
tlajomulco,2022,Qtr 4,diciembre,1,5717,bebida_energizante,invierno,6,4,0,47
tlajomulco,2022,Qtr 4,diciembre,1,5717,jugo,invierno,6,3,0,34
tlajomulco,2022,Qtr 4,diciembre,1,5717,refresco,invierno,6,1,0,83
tlajomulco,2022,Qtr 4,diciembre,1,5718,agua,invierno,6,2,0,85
tlajomulco,2022,Qtr 4,diciembre,1,5718,bebida_energizante,invierno,6,4,0,47
tlajomulco,2022,Qtr 4,diciembre,1,5718,jugo,invierno,6,3,0,34
tlajomulco,2022,Qtr 4,diciembre,1,5718,refresco,invierno,6,1,0,83
tlajomulco,2022,Qtr 4,diciembre,1,5719,agua,invierno,6,2,0,85
tlajomulco,2022,Qtr 4,diciembre,1,5719,bebida_energizante,invierno,6,4,0,47
tlajomulco,2022,Qtr 4,diciembre,1,5719,jugo,invierno,6,3,0,34
tlajomulco,2022,Qtr 4,diciembre,1,5719,refresco,invierno,6,1,0,83
tlajomulco,2022,Qtr 4,diciembre,1,5720,agua,invierno,6,2,0,85
tlajomulco,2022,Qtr 4,diciembre,1,5720,bebida_energizante,invierno,6,4,0,47
tlajomulco,2022,Qtr 4,diciembre,1,5720,jugo,invierno,6,3,0,34
tlajomulco,2022,Qtr 4,diciembre,1,5720,refresco,invierno,6,1,0,83
tlajomulco,2022,Qtr 4,diciembre,1,7177,agua,invierno,6,2,0,85
tlajomulco,2022,Qtr 4,diciembre,1,7177,bebida_energizante,invierno,6,4,0,47
tlajomulco,2022,Qtr 4,diciembre,1,7177,jugo,invierno,6,3,0,34
tlajomulco,2022,Qtr 4,diciembre,1,7177,refresco,invierno,6,1,0,83
tlajomulco,2022,Qtr 4,diciembre,1,7178,agua,invierno,6,2,0,85
tlajomulco,2022,Qtr 4,diciembre,1,7178,bebida_energizante,invierno,6,4,0,47
tlajomulco,2022,Qtr 4,diciembre,1,7178,jugo,invierno,6,3,0,34
tlajomulco,2022,Qtr 4,diciembre,1,7178,refresco,invierno,6,1,0,83
tlajomulco,2022,Qtr 4,diciembre,1,7179,agua,invierno,6,2,0,85
tlajomulco,2022,Qtr 4,diciembre,1,7179,bebida_energizante,invierno,6,4,0,47
tlajomulco,2022,Qtr 4,diciembre,1,7179,jugo,invierno,6,3,0,34
tlajomulco,2022,Qtr 4,diciembre,1,7179,refresco,invierno,6,1,0,83
tlajomulco,2022,Qtr 4,diciembre,1,7180,agua,invierno,6,2,0,85
tlajomulco,2022,Qtr 4,diciembre,1,7180,bebida_energizante,invierno,6,4,0,47
tlajomulco,2022,Qtr 4,diciembre,1,7180,jugo,invierno,6,3,0,34
tlajomulco,2022,Qtr 4,diciembre,1,7180,refresco,invierno,6,1,0,83
tlajomulco,2022,Qtr 4,diciembre,1,8637,agua,invierno,6,2,0,85
tlajomulco,2022,Qtr 4,diciembre,1,8637,bebida_energizante,invierno,6,4,0,47
tlajomulco,2022,Qtr 4,diciembre,1,8637,jugo,invierno,6,3,0,34
tlajomulco,2022,Qtr 4,diciembre,1,8637,refresco,invierno,6,1,0,83
tlajomulco,2022,Qtr 4,diciembre,1,8638,agua,invierno,6,2,0,85
tlajomulco,2022,Qtr 4,diciembre,1,8638,bebida_energizante,invierno,6,4,0,47
tlajomulco,2022,Qtr 4,diciembre,1,8638,jugo,invierno,6,3,0,34
tlajomulco,2022,Qtr 4,diciembre,1,8638,refresco,invierno,6,1,0,83
tlajomulco,2022,Qtr 4,diciembre,1,8639,agua,invierno,6,2,0,85
tlajomulco,2022,Qtr 4,diciembre,1,8639,bebida_energizante,invierno,6,4,0,47
tlajomulco,2022,Qtr 4,diciembre,1,8639,jugo,invierno,6,3,0,34
tlajomulco,2022,Qtr 4,diciembre,1,8639,refresco,invierno,6,1,0,83
tlajomulco,2022,Qtr 4,diciembre,1,8640,agua,invierno,6,2,0,85
tlajomulco,2022,Qtr 4,diciembre,1,8640,bebida_energizante,invierno,6,4,0,47
tlajomulco,2022,Qtr 4,diciembre,1,8640,jugo,invierno,6,3,0,34
tlajomulco,2022,Qtr 4,diciembre,1,8640,refresco,invierno,6,1,0,83
tlaquepaque,2022,Qtr 1,enero,1,1,agua,invierno,4,2,0,80
tlaquepaque,2022,Qtr 1,enero,1,1,bebida_energizante,invierno,4,4,0,42
tlaquepaque,2022,Qtr 1,enero,1,1,jugo,invierno,4,3,0,40
tlaquepaque,2022,Qtr 1,enero,1,1,refresco,invierno,4,1,0,98
tlaquepaque,2022,Qtr 1,enero,1,1461,agua,invierno,4,2,0,80
tlaquepaque,2022,Qtr 1,enero,1,1461,bebida_energizante,invierno,4,4,0,42
tlaquepaque,2022,Qtr 1,enero,1,1461,jugo,invierno,4,3,0,40
tlaquepaque,2022,Qtr 1,enero,1,1461,refresco,invierno,4,1,0,98
tlaquepaque,2022,Qtr 1,enero,1,1462,agua,invierno,4,2,0,80
tlaquepaque,2022,Qtr 1,enero,1,1462,bebida_energizante,invierno,4,4,0,42
tlaquepaque,2022,Qtr 1,enero,1,1462,jugo,invierno,4,3,0,40
tlaquepaque,2022,Qtr 1,enero,1,1462,refresco,invierno,4,1,0,98
tlaquepaque,2022,Qtr 1,enero,1,1463,agua,invierno,4,2,0,80
tlaquepaque,2022,Qtr 1,enero,1,1463,bebida_energizante,invierno,4,4,0,42
tlaquepaque,2022,Qtr 1,enero,1,1463,jugo,invierno,4,3,0,40
tlaquepaque,2022,Qtr 1,enero,1,1463,refresco,invierno,4,1,0,98
tlaquepaque,2022,Qtr 1,enero,1,1464,agua,invierno,4,2,0,80
tlaquepaque,2022,Qtr 1,enero,1,1464,bebida_energizante,invierno,4,4,0,42
tlaquepaque,2022,Qtr 1,enero,1,1464,jugo,invierno,4,3,0,40
tlaquepaque,2022,Qtr 1,enero,1,1464,refresco,invierno,4,1,0,98
tlaquepaque,2022,Qtr 1,enero,1,2,agua,invierno,4,2,0,80
tlaquepaque,2022,Qtr 1,enero,1,2,bebida_energizante,invierno,4,4,0,42
tlaquepaque,2022,Qtr 1,enero,1,2,jugo,invierno,4,3,0,40
tlaquepaque,2022,Qtr 1,enero,1,2,refresco,invierno,4,1,0,98
tlaquepaque,2022,Qtr 1,enero,1,2921,agua,invierno,4,2,0,80
tlaquepaque,2022,Qtr 1,enero,1,2921,bebida_energizante,invierno,4,4,0,42
tlaquepaque,2022,Qtr 1,enero,1,2921,jugo,invierno,4,3,0,40
tlaquepaque,2022,Qtr 1,enero,1,2921,refresco,invierno,4,1,0,98
tlaquepaque,2022,Qtr 1,enero,1,2922,agua,invierno,4,2,0,80
tlaquepaque,2022,Qtr 1,enero,1,2922,bebida_energizante,invierno,4,4,0,42
tlaquepaque,2022,Qtr 1,enero,1,2922,jugo,invierno,4,3,0,40
tlaquepaque,2022,Qtr 1,enero,1,2922,refresco,invierno,4,1,0,98
tlaquepaque,2022,Qtr 1,enero,1,2923,agua,invierno,4,2,0,80
tlaquepaque,2022,Qtr 1,enero,1,2923,bebida_energizante,invierno,4,4,0,42
tlaquepaque,2022,Qtr 1,enero,1,2923,jugo,invierno,4,3,0,40
tlaquepaque,2022,Qtr 1,enero,1,2923,refresco,invierno,4,1,0,98
tlaquepaque,2022,Qtr 1,enero,1,2924,agua,invierno,4,2,0,80
tlaquepaque,2022,Qtr 1,enero,1,2924,bebida_energizante,invierno,4,4,0,42
tlaquepaque,2022,Qtr 1,enero,1,2924,jugo,invierno,4,3,0,40
tlaquepaque,2022,Qtr 1,enero,1,2924,refresco,invierno,4,1,0,98
tlaquepaque,2022,Qtr 1,enero,1,3,agua,invierno,4,2,0,80
tlaquepaque,2022,Qtr 1,enero,1,3,bebida_energizante,invierno,4,4,0,42
tlaquepaque,2022,Qtr 1,enero,1,3,jugo,invierno,4,3,0,40
tlaquepaque,2022,Qtr 1,enero,1,3,refresco,invierno,4,1,0,98
tlaquepaque,2022,Qtr 1,enero,1,4,agua,invierno,4,2,0,80
tlaquepaque,2022,Qtr 1,enero,1,4,bebida_energizante,invierno,4,4,0,42
tlaquepaque,2022,Qtr 1,enero,1,4,jugo,invierno,4,3,0,40
tlaquepaque,2022,Qtr 1,enero,1,4,refresco,invierno,4,1,0,98
tlaquepaque,2022,Qtr 1,enero,1,4381,agua,invierno,4,2,0,80
tlaquepaque,2022,Qtr 1,enero,1,4381,bebida_energizante,invierno,4,4,0,42
tlaquepaque,2022,Qtr 1,enero,1,4381,jugo,invierno,4,3,0,40
tlaquepaque,2022,Qtr 1,enero,1,4381,refresco,invierno,4,1,0,98
tlaquepaque,2022,Qtr 1,enero,1,4382,agua,invierno,4,2,0,80
tlaquepaque,2022,Qtr 1,enero,1,4382,bebida_energizante,invierno,4,4,0,42
tlaquepaque,2022,Qtr 1,enero,1,4382,jugo,invierno,4,3,0,40
tlaquepaque,2022,Qtr 1,enero,1,4382,refresco,invierno,4,1,0,98
tlaquepaque,2022,Qtr 1,enero,1,4383,agua,invierno,4,2,0,80
tlaquepaque,2022,Qtr 1,enero,1,4383,bebida_energizante,invierno,4,4,0,42
tlaquepaque,2022,Qtr 1,enero,1,4383,jugo,invierno,4,3,0,40
tlaquepaque,2022,Qtr 1,enero,1,4383,refresco,invierno,4,1,0,98
tlaquepaque,2022,Qtr 1,enero,1,4384,agua,invierno,4,2,0,80
tlaquepaque,2022,Qtr 1,enero,1,4384,bebida_energizante,invierno,4,4,0,42
tlaquepaque,2022,Qtr 1,enero,1,4384,jugo,invierno,4,3,0,40
tlaquepaque,2022,Qtr 1,enero,1,4384,refresco,invierno,4,1,0,98
tlaquepaque,2022,Qtr 1,enero,1,5841,agua,invierno,4,2,0,80
tlaquepaque,2022,Qtr 1,enero,1,5841,bebida_energizante,invierno,4,4,0,42
tlaquepaque,2022,Qtr 1,enero,1,5841,jugo,invierno,4,3,0,40
tlaquepaque,2022,Qtr 1,enero,1,5841,refresco,invierno,4,1,0,98
tlaquepaque,2022,Qtr 1,enero,1,5842,agua,invierno,4,2,0,80
tlaquepaque,2022,Qtr 1,enero,1,5842,bebida_energizante,invierno,4,4,0,42
tlaquepaque,2022,Qtr 1,enero,1,5842,jugo,invierno,4,3,0,40
tlaquepaque,2022,Qtr 1,enero,1,5842,refresco,invierno,4,1,0,98
tlaquepaque,2022,Qtr 1,enero,1,5843,agua,invierno,4,2,0,80
tlaquepaque,2022,Qtr 1,enero,1,5843,bebida_energizante,invierno,4,4,0,42
tlaquepaque,2022,Qtr 1,enero,1,5843,jugo,invierno,4,3,0,40
tlaquepaque,2022,Qtr 1,enero,1,5843,refresco,invierno,4,1,0,98
tlaquepaque,2022,Qtr 1,enero,1,5844,agua,invierno,4,2,0,80
tlaquepaque,2022,Qtr 1,enero,1,5844,bebida_energizante,invierno,4,4,0,42
tlaquepaque,2022,Qtr 1,enero,1,5844,jugo,invierno,4,3,0,40
tlaquepaque,2022,Qtr 1,enero,1,5844,refresco,invierno,4,1,0,98
tlaquepaque,2022,Qtr 1,enero,1,7301,agua,invierno,4,2,0,80
tlaquepaque,2022,Qtr 1,enero,1,7301,bebida_energizante,invierno,4,4,0,42
tlaquepaque,2022,Qtr 1,enero,1,7301,jugo,invierno,4,3,0,40
tlaquepaque,2022,Qtr 1,enero,1,7301,refresco,invierno,4,1,0,98
tlaquepaque,2022,Qtr 1,enero,1,7302,agua,invierno,4,2,0,80
tlaquepaque,2022,Qtr 1,enero,1,7302,bebida_energizante,invierno,4,4,0,42
tlaquepaque,2022,Qtr 1,enero,1,7302,jugo,invierno,4,3,0,40
tlaquepaque,2022,Qtr 1,enero,1,7302,refresco,invierno,4,1,0,98
tlaquepaque,2022,Qtr 1,enero,1,7303,agua,invierno,4,2,0,80
tlaquepaque,2022,Qtr 1,enero,1,7303,bebida_energizante,invierno,4,4,0,42
tlaquepaque,2022,Qtr 1,enero,1,7303,jugo,invierno,4,3,0,40
tlaquepaque,2022,Qtr 1,enero,1,7303,refresco,invierno,4,1,0,98
tlaquepaque,2022,Qtr 1,enero,1,7304,agua,invierno,4,2,0,80
tlaquepaque,2022,Qtr 1,enero,1,7304,bebida_energizante,invierno,4,4,0,42
tlaquepaque,2022,Qtr 1,enero,1,7304,jugo,invierno,4,3,0,40
tlaquepaque,2022,Qtr 1,enero,1,7304,refresco,invierno,4,1,0,98
tlaquepaque,2022,Qtr 1,febrero,1,125,agua,invierno,4,2,0,87
tlaquepaque,2022,Qtr 1,febrero,1,125,bebida_energizante,invierno,4,4,0,41
tlaquepaque,2022,Qtr 1,febrero,1,125,jugo,invierno,4,3,0,65
tlaquepaque,2022,Qtr 1,febrero,1,125,refresco,invierno,4,1,0,111
tlaquepaque,2022,Qtr 1,febrero,1,126,agua,invierno,4,2,0,87
tlaquepaque,2022,Qtr 1,febrero,1,126,bebida_energizante,invierno,4,4,0,41
tlaquepaque,2022,Qtr 1,febrero,1,126,jugo,invierno,4,3,0,65
tlaquepaque,2022,Qtr 1,febrero,1,126,refresco,invierno,4,1,0,111
tlaquepaque,2022,Qtr 1,febrero,1,127,agua,invierno,4,2,0,87
tlaquepaque,2022,Qtr 1,febrero,1,127,bebida_energizante,invierno,4,4,0,41
tlaquepaque,2022,Qtr 1,febrero,1,127,jugo,invierno,4,3,0,65
tlaquepaque,2022,Qtr 1,febrero,1,127,refresco,invierno,4,1,0,111
tlaquepaque,2022,Qtr 1,febrero,1,128,agua,invierno,4,2,0,87
tlaquepaque,2022,Qtr 1,febrero,1,128,bebida_energizante,invierno,4,4,0,41
tlaquepaque,2022,Qtr 1,febrero,1,128,jugo,invierno,4,3,0,65
tlaquepaque,2022,Qtr 1,febrero,1,128,refresco,invierno,4,1,0,111
tlaquepaque,2022,Qtr 1,febrero,1,1585,agua,invierno,4,2,0,87
tlaquepaque,2022,Qtr 1,febrero,1,1585,bebida_energizante,invierno,4,4,0,41
tlaquepaque,2022,Qtr 1,febrero,1,1585,jugo,invierno,4,3,0,65
tlaquepaque,2022,Qtr 1,febrero,1,1585,refresco,invierno,4,1,0,111
tlaquepaque,2022,Qtr 1,febrero,1,1586,agua,invierno,4,2,0,87
tlaquepaque,2022,Qtr 1,febrero,1,1586,bebida_energizante,invierno,4,4,0,41
